timestamp,longitude,latitude,easting,northing,speed,heading,acceleration,turn_rate
0.0,116.3005394,40.00009049999999,440294.0713194277,4428001.528786785,9.046244223089804,0.0,-2.0,29.999999999999996
0.1,116.30054974427229,40.00009097955759,440294.954731503,4428001.57508445,8.846244223089805,0.05235987755982988,-2.0,29.999999999999996
0.2,116.30055980892435,40.000091854575416,440295.81461942225,4428001.665462312,8.646244223089806,0.10471975511965977,-2.0,29.999999999999996
0.30000000000000004,116.30056956912453,40.00009310391389,440296.6488451164,4428001.797590682,8.446244223089806,0.15707963267948966,-2.0,12.991971984064625
0.4,116.30057905980202,40.000094489517636,440297.4601828132,4428001.945023987,8.246244223089807,0.17975490142436845,-2.0,8.19209108195195e-09
0.5,116.30058832029806,40.00009584151494,440298.25184275926,4428002.088881524,8.046244223089808,0.17975490143866635,-2.0,-1.013095721577211e-08
0.6,116.30059735061263,40.000097159905856,440299.0238249544,4428002.229163293,7.8462442230898075,0.1797549014209845,1.0,-3.614026117890817e-08
0.7,116.30060649601849,40.00009849509889,440299.805646025,4428002.3712329455,7.946244223089807,0.17975490135790784,-2.0,-3.288566318446018e-08
0.7999999999999999,116.30061541124284,40.00009979668559,440300.5677893447,4428002.509726829,7.746244223089807,0.17975490130051153,1.0,29.999999999999996
0.8999999999999999,116.3006243394655,40.000101476739324,440301.3313717846,4428002.690218772,7.846244223089807,0.2321147788603414,1.0,29.999999999999996
0.9999999999999999,116.3006332533007,40.00010353981527,440302.0940596351,4428002.9132327065,7.946244223089806,0.2844746564201713,-2.0,29.999999999999996
1.0999999999999999,116.30064179401425,40.00010589796165,440302.82515448926,4428003.169246983,7.746244223089806,0.3368345339800012,1.0,22.841470996322457
1.2,116.30065031432831,40.00010854981856,440303.5547637613,4428003.4578744145,7.846244223089806,0.37670042146846283,-2.0,-9.684152894120116e-09
1.3,116.30065861746102,40.00011113407928,440304.2657753642,4428003.739144761,7.646244223089806,0.3767004214515608,-2.0,-8.286489944897788e-09
1.4000000000000001,116.30066670341236,40.00011365074387,440304.9581892979,4428004.013058023,7.446244223089805,0.37670042143709814,-2.0,-7.585495693103228e-09
1.5000000000000002,116.30067457218226,40.0001160998124,440305.63200556237,4428004.279614199,7.246244223089805,0.37670042142385896,-2.0,-6.709698156015435e-09
1.6000000000000003,116.30068222377069,40.00011848128487,440306.2872241577,4428004.53881329,7.046244223089805,0.3767004214121483,1.0,-4.492215432099071e-09
1.7000000000000004,116.30068998395069,40.000120896554606,440306.95174158766,4428004.801690924,7.146244223089805,0.37670042140430793,-2.0,-6.179690523896355e-09
1.8000000000000005,116.30069752694916,40.00012324422835,440307.5976613484,4428005.057211473,6.9462442230898045,0.37670042139352233,1.0,-4.813578677114145e-09
1.9000000000000006,116.30070517853919,40.00012562569932,440308.25287994376,4428005.316410564,7.046244223089804,0.37670042138512105,1.0,-6.8241981245481215e-09
2.0000000000000004,116.30071293872082,40.00012804096752,440308.9173973737,4428005.579288198,7.146244223089804,0.3767004213732106,-2.0,-9.389760752803853e-09
2.1000000000000005,116.3007204817209,40.000130388639775,440309.56331713445,4428005.834808746,6.946244223089804,0.37670042135682236,0.35131102089703603,-8.189292193832264e-09
2.2000000000000006,116.30072806287073,40.00013274818503,440310.2125036783,4428006.091621608,6.981375325179507,0.37670042134252935,-2.0,-8.317277714214355e-09
2.3000000000000007,116.30073542683893,40.0001350401344,440310.8430925529,4428006.341077384,6.781375325179507,0.37670042132801296,-2.0,-6.4850237733168524e-09
2.400000000000001,116.30074257362546,40.00013726448792,440311.4550837584,4428006.583176075,6.581375325179507,0.37670042131669446,1.0,-1.5653417920290844e-09
2.500000000000001,116.30074982900354,40.00013952263869,440312.0763737985,4428006.828953308,6.6813753251795065,0.3767004213139624,1.0,29.999999999999996
2.600000000000001,116.30075702691241,40.00014210784649,440312.6930429664,4428007.111069686,6.781375325179506,0.4290602988737923,-2.0,29.999999999999996
2.700000000000001,116.30076383222676,40.00014489454345,440313.2763754159,4428007.415812635,6.581375325179506,0.4814201764336222,-0.8449023633797204,29.999999999999996
2.800000000000001,116.30077035376759,40.00014791209344,440313.8356857352,4428007.7463684175,6.496885088841534,0.5337800539934521,1.0,29.999999999999996
2.9000000000000012,116.30077675810618,40.00015123842327,440314.38526040694,4428008.111274719,6.596885088841534,0.5861399315532819,-2.0,29.999999999999996
3.0000000000000013,116.30078274027538,40.00015470944736,440314.8989243702,4428008.492523616,6.396885088841533,0.6384998091131118,-2.0,29.999999999999996
3.1000000000000014,116.30078829864854,40.00015830059565,440315.37651737913,4428008.88738912,6.196885088841533,0.6908596866729416,1.0,29.999999999999996
3.2000000000000015,116.30079369065409,40.00016217202912,440315.840153138,4428009.313475381,6.296885088841533,0.7432195642327715,-2.0,29.999999999999996
3.3000000000000016,116.30079864915962,40.00016612549752,440316.2668564481,4428009.74895714,6.096885088841533,0.7955794417926013,-2.0,29.999999999999996
3.4000000000000017,116.30080317822498,40.00017013707073,440316.656953024,4428010.191175637,5.8968850888415325,0.8479393193524312,-2.0,29.999999999999996
3.5000000000000018,116.30080728395382,40.00017418338788,440317.0109435467,4428010.637533909,5.696885088841532,0.900299196912261,-2.0,29.999999999999996
3.600000000000002,116.3008109744263,40.00017824175503,440317.32949798874,4428011.085507708,5.496885088841532,0.9526590744720909,1.0,12.84970037308802
3.700000000000002,116.30081461060261,40.00018243771886,440317.6435374437,4428011.548789962,5.596885088841532,0.9750860324126038,1.0,1.2569806545518335e-08
