timestamp,longitude,latitude,speed,heading
106.0,440436.3599543448,4428268.807560036,4.829207623284258,64.95514759086782
107.0,440440.8478349989,4428270.904571853,4.953638190584802,64.9551475906691
108.0,440445.2621700597,4428272.9672186775,4.945659964517403,64.9551475951599
109.0,440445.2621700597,4428272.9672186775,4.945659964517403,64.9551475951599
110.0,440449.694673833,4428275.372427859,5.043026958779903,61.51441779277766
111.0,440454.15456282516,4428277.79249708,5.074184156682439,61.514417792963016
112.0,440458.66447787365,4428280.239711936,5.131100690488817,61.51441779267604
113.0,440463.0093637388,4428282.597377018,4.94334075543103,61.51441779256839
114.0,440467.30538223137,4428284.928525202,4.8877424998856895,61.51441779212007
115.0,440471.569119147,4428287.242156437,4.851014530636636,61.514417791699856
116.0,440475.98688950157,4428289.639370824,5.02626419192277,61.514417791640305
117.0,440480.24886004004,4428291.95204357,4.849004856634505,61.514417791213575
118.0,440484.6415688247,4428294.3356588,4.997750697286287,61.514417790832304
119.0,440489.0146904341,4428296.7086454425,4.975465628208403,61.5144177908728
120.0,440493.2545860393,4428299.009339669,4.8238893712685265,61.51441779056796
121.0,440497.5610015469,4428301.346129585,4.899571576755283,61.514417790269306
122.0,440501.9849669908,4428303.746705614,5.033312579080979,61.51441779171196
123.0,440506.3464144212,4428306.113357497,4.96218347367154,61.51441779399464
124.0,440507.1482333951,4428306.548448466,4.974946005348754,61.514417779619535
125.0,440507.1482333951,4428306.548448466,4.974946005348754,61.514417779619535
126.0,440511.6745400115,4428308.586638626,4.964037742912148,65.75802221138264
127.0,440516.2893529904,4428310.664683089,5.061103399584038,65.7580222115291
128.0,440520.9573231764,4428312.766664175,5.119401346363247,65.75802221135352
129.0,440525.5695648819,4428314.843550798,5.058283462913466,65.75802221153722
130.0,440530.34483242186,4428316.993847747,5.237075238074689,65.75802221178975
131.0,440534.7725032203,4428318.9876223225,4.855863029028476,65.75802221204385
132.0,440539.3456899963,4428321.046922559,5.0154516000647975,65.7580222118738
133.0,440543.891548943,4428323.093917108,4.9854809445207025,65.75802221177261
134.0,440548.35390585026,4428325.103310795,4.893903570203721,65.75802221144781
135.0,440553.0512162831,4428327.218503757,5.151579036702405,65.75802221148484
136.0,440557.694550999,4428329.309391523,5.092383423331897,65.7580222120412
137.0,440562.2607545918,4428331.365547241,5.007793085503096,65.75802221249542
138.0,440566.8049596366,4428333.41179704,4.983667096690863,65.75802221313133
139.0,440570.5565843034,4428335.101148895,5.003378845080861,65.75802221424489
140.0,440570.5565843034,4428335.101148895,5.003378845080861,65.75802221424489
141.0,440575.36636338814,4428336.695331275,5.067089135352493,71.66242516247064
142.0,440580.1779286063,4428338.290105662,5.068970821988193,71.66242516271939
143.0,440584.9153797603,4428339.860315234,4.990891857810009,71.66242516250772
144.0,440589.6154605657,4428341.418138551,4.951522297527108,71.6624251628907
145.0,440594.406442874,4428343.006090813,5.047286782629173,71.66242516257473
146.0,440599.2089545635,4428344.597864443,5.059432954270656,71.66242516290289
147.0,440603.7351725821,4428346.098061622,4.768358326274585,71.6624251622671
148.0,440608.5167484975,4428347.682896173,5.037377173422205,71.66242516182763
149.0,440613.2643285802,4428349.256462938,5.001562656456203,71.66242516167593
150.0,440618.03751054226,4428350.838515346,5.02853416649533,71.66242516197136
151.0,440622.8161407214,4428352.4223735435,5.034273848305954,71.66242516219107
152.0,440627.57129789866,4428353.998451707,5.0095451049566515,71.66242516089252
153.0,440632.12747977924,4428355.508580291,4.799925173160181,71.66242515877589
154.0,440633.7685503915,4428356.052506697,5.148314270198432,71.66242516462322
155.0,440633.7685503915,4428356.052506697,5.148314270198432,71.66242516462322
156.0,440638.52379521425,4428357.697623127,5.0317751730683415,70.91651357306371
157.0,440643.2047337672,4428359.317032686,4.953147792657775,70.91651357293425
158.0,440647.94384046056,4428360.956565997,5.014698567789461,70.91651357328956
159.0,440652.61168626667,4428362.571446011,4.939293667155178,70.91651357345195
160.0,440657.3840531967,4428364.222485976,5.0498929771792405,70.91651357324764
161.0,440662.0945768751,4428365.852130755,4.984453373163141,70.91651357371603
162.0,440666.8741454933,4428367.505662204,5.057513463056369,70.91651357358921
163.0,440671.6672068359,4428369.163861573,5.071790825805258,70.91651357365204
164.0,440676.2719616137,4428370.756914722,4.872533724867661,70.91651357382773
165.0,440680.9772892662,4428372.384761892,4.978955184327737,70.91651357334331
166.0,440685.73923928774,4428374.032198042,5.038870297280788,70.91651357358234
167.0,440690.3594932747,4428375.630613271,4.888934254940991,70.91651357510207
168.0,440695.16772336734,4428377.294060395,5.087841679614914,70.91651357669708
169.0,440697.43240615795,4428378.07754621,5.126392832856377,70.91651358378294
170.0,440697.43240615795,4428378.07754621,5.126392832856377,70.91651358378294
171.0,440697.9580241742,4428383.076863214,5.026872268667216,6.001911449534009
172.0,440698.47917255614,4428388.033668132,4.984125863539036,6.00191144955387
173.0,440699.005617299,4428393.040848391,5.0347788646501135,6.001911449568978
174.0,440699.5220105256,4428397.952425541,4.9386488097357555,6.001911449675744
175.0,440700.04690713354,4428402.944881006,5.019972910098321,6.0019114496705175
176.0,440700.54866925196,4428407.71729712,4.798720745011653,6.001911449690747
177.0,440701.07517611573,4428412.72506823,5.035372972036466,6.001911449612912
178.0,440701.59637528076,4428417.682356161,4.9846115395744715,6.0019114495675545
179.0,440702.1205902151,4428422.668328015,5.01345356276717,6.001911449478079
180.0,440702.3741669692,4428425.080175668,4.8402899131403085,6.001911449390058
181.0,440702.3741669692,4428425.080175668,4.8402899131403085,6.001911449390058
182.0,440706.01405370544,4428428.130971397,4.749329429878179,50.03171593583113
183.0,440709.87706950866,4428431.368784266,5.040468556257512,50.03171593600983
184.0,440713.72122868116,4428434.590792322,5.015864397488928,50.03171593596156
185.0,440717.57471210166,4428437.820615559,5.02803068957512,50.03171593669344
186.0,440721.28636382916,4428440.931561601,4.8429684932423225,50.03171593702609
187.0,440725.03536217386,4428444.073809965,4.89169841290053,50.031715936535946
188.0,440728.865662271,4428447.284201942,4.997781055928703,50.031715937615296
189.0,440732.7063849418,4428450.50332967,5.011380444894282,50.03171593988518
190.0,440734.0880305988,4428451.661365339,4.844825371121014,50.031715932743936
191.0,440734.0880305988,4428451.661365339,4.844825371121014,50.031715932743936
192.0,440738.80106319423,4428453.599110799,5.095834937876159,67.65017170268605
193.0,440743.5385510876,4428455.546910962,5.122276546201672,67.65017170268409
194.0,440748.3403290669,4428457.52114375,5.19178840705014,67.65017170260116
195.0,440753.1487628759,4428459.498113058,5.19898483711501,67.65017170290879
196.0,440757.7729504325,4428461.399330217,4.999773719629628,67.65017170331896
197.0,440762.29538690083,4428463.258712804,4.889758195618512,67.6501717033033
198.0,440767.0342777277,4428465.207089778,5.123793428803828,67.65017170469632
199.0,440771.6769235681,4428467.115895991,5.0197312236673195,67.65017170601685
200.0,440776.3854990676,4428469.051808933,5.0910158271093975,67.65017170880647
201.0,440776.93116031884,4428469.276155485,4.985507978820645,67.65017170264014
202.0,440776.93116031884,4428469.276155485,4.985507978820645,67.65017170264014
203.0,440780.46453451726,4428472.684061403,4.909028007087821,46.03554676003145
204.0,440784.08030202077,4428476.171434883,5.023499619582351,46.03554676026069
205.0,440787.6763291484,4428479.639768958,4.996073694013051,46.03554675995125
206.0,440791.24639792694,4428483.083066451,4.960008942347874,46.03554676050493
207.0,440794.7680910725,4428486.479706105,4.89279915252207,46.03554676102866
208.0,440798.31427514803,4428489.899967028,4.92682517246148,46.03554676110768
209.0,440801.9021275213,4428493.360416629,4.984716250316463,46.03554676065793
210.0,440805.4909625069,4428496.821813951,4.98608142460426,46.03554676100027
211.0,440809.04748044425,4428500.252041786,4.941182331953484,46.03554676189726
212.0,440812.5443168129,4428503.624707313,4.85826484981917,46.03554676091313
213.0,440812.81285326707,4428503.883708178,4.90785755601376,46.035546709847026
214.0,440812.81285326707,4428503.883708178,4.90785755601376,46.035546709847026
215.0,440812.2270365374,4428508.903374827,5.0537347087712465,353.3434471559371
216.0,440811.63480975525,4428513.977967061,5.109033070039745,353.343447156052
217.0,440811.0713863246,4428518.805753058,4.860551778827607,353.3434471560909
218.0,440810.4983037417,4428523.716305084,4.943879534215706,353.3434471562179
219.0,440809.932390589,4428528.565424672,4.88203015986028,353.343447156363
220.0,440809.3704946113,4428533.380122438,4.8473747188067575,353.3434471563508
221.0,440808.79757023975,4428538.289318805,4.942514673885087,353.3434471564524
222.0,440808.2994679002,4428542.5573903285,4.965127895616933,353.34344715656664
223.0,440808.2994679002,4428542.5573903285,4.965127895616933,353.34344715656664
224.0,440809.83202167024,4428547.351454094,5.033067498717933,17.727902589145767
225.0,440811.3496259105,4428552.098753433,4.983971673113813,17.72790258913922
226.0,440812.77125362935,4428556.5458234595,4.668774699336315,17.727902589267813
227.0,440814.23007530114,4428561.109241888,4.79092354602827,17.72790258939659
228.0,440815.7571588978,4428565.88619411,5.015102874946771,17.727902589272
229.0,440817.2793617352,4428570.647878567,4.999073949147264,17.727902588773215
230.0,440818.81739152124,4428575.459072152,5.051051310398057,17.727902587943
231.0,440819.9092447439,4428578.874556865,4.984488310005896,17.727902586946882
232.0,440819.9092447439,4428578.874556865,4.984488310005896,17.727902586946882
233.0,440823.6020937912,4428582.117851133,4.914884719167242,48.70834535097027
234.0,440827.3356008178,4428585.3968538195,4.968997215739714,48.708345350625336
235.0,440831.13921495364,4428588.737429015,5.062304132772593,48.708345351050085
236.0,440834.8489844418,4428591.995583889,4.937404463434374,48.708345351180746
237.0,440838.649023889,4428595.333019567,5.057546509994242,48.70834535137729
238.0,440842.4516201876,4428598.6727008335,5.060949473356111,48.70834535176759
239.0,440846.1793765644,4428601.946652933,4.961343563726232,48.70834535245546
240.0,440849.85166363453,4428605.17188837,4.88751838330202,48.70834535127038
241.0,440853.6008539688,4428608.464665131,4.989870435221677,48.70834535289335
242.0,440857.36403736344,4428611.769731485,5.008494071874524,48.70834535110684
243.0,440858.7569216659,4428612.9930508295,4.892404442539233,48.708345357553064
244.0,440858.7569216659,4428612.9930508295,4.892404442539233,48.708345357553064
245.0,440863.2180052561,4428615.179017018,4.967868252321665,63.894781136782775
246.0,440867.7628434237,4428617.406023609,5.061137454235035,63.894781137119715
247.0,440872.3367384989,4428619.647268316,5.093495262780093,63.894781136883005
248.0,440876.7278346859,4428621.798940123,4.889930192802583,63.8947811369662
249.0,440881.1443313914,4428623.963058385,4.918216241944237,63.89478113664739
250.0,440885.7066240955,4428626.198617838,5.08057484795498,63.894781136356706
251.0,440890.10436240747,4428628.35354434,4.897326871456787,63.894781137127026
252.0,440894.4688594972,4428630.49218238,4.860309404939991,63.894781137230176
253.0,440898.915681723,4428632.671160386,4.951986779096776,63.894781138096995
254.0,440903.41940475465,4428634.878020236,5.015351587517935,63.89478113767334
255.0,440907.90386084904,4428637.075439136,4.9938959023003,63.89478113430343
256.0,440908.83985491504,4428637.53408362,5.048876002327448,63.894781116637475
257.0,440908.83985491504,4428637.53408362,5.048876002327448,63.894781116637475
258.0,440913.5931580876,4428636.400196234,4.886674907690857,103.417004067086
259.0,440918.33871906955,4428635.268155727,4.878715480959913,103.41700406678852
260.0,440923.28833605244,4428634.087438222,5.088497037742287,103.41700406709028
261.0,440928.2412190927,4428632.905941608,5.091854736587541,103.41700406721698
262.0,440933.1794956099,4428631.727929341,5.076838372824401,103.41700406724462
263.0,440938.1078017017,4428630.55229549,5.066588189750241,103.41700406748971
264.0,440943.0592208405,4428629.371148086,5.09034975991331,103.41700406707105
265.0,440947.86000490404,4428628.225934264,4.935488053013505,103.41700406705286
266.0,440952.7044214523,4428627.070312033,4.980344810643839,103.41700406562826
267.0,440957.57287828485,4428625.908955059,5.005059635162055,103.4170040637702
268.0,440962.4681450608,4428624.741202647,5.032621831919625,103.41700405938357
269.0,440963.04466434557,4428624.603675559,4.934643777150762,103.41700402188555
270.0,440963.04466434557,4428624.603675559,4.934643777150762,103.41700402188555
271.0,440967.20824459015,4428621.836262834,4.99939732802079,123.61084990214725
272.0,440971.30593713804,4428619.112643777,4.920283018831297,123.61084990215934
273.0,440975.6070964339,4428616.253786191,5.164594658367532,123.61084990236259
274.0,440979.6492132243,4428613.567106751,4.853550717020237,123.61084990235058
275.0,440983.9228250923,4428610.726559152,5.131517227584727,123.61084990216311
276.0,440988.13086125744,4428607.929597848,5.052777543408209,123.61084990160452
277.0,440992.1792326449,4428605.238761156,4.861060891897442,123.61084990189309
278.0,440996.4577982915,4428602.394920923,5.137465451503077,123.61084990172593
279.0,441000.55854173447,4428599.669274023,4.923946365237904,123.61084990258423
280.0,441004.61644166644,4428596.972103979,4.872502242177929,123.61084990203945
281.0,441008.69812489866,4428594.259125857,4.901059916237084,123.6108499013353
282.0,441012.95516766456,4428591.429591266,5.111621964382371,123.6108499007751
283.0,441014.02278485463,4428590.719976651,5.137517343505294,123.61084989170541
284.0,441014.02278485463,4428590.719976651,5.137517343505294,123.61084989170541
285.0,441018.2031475927,4428588.030694442,4.970681182638101,122.75370852223449
286.0,441022.39383174333,4428585.3347723335,4.982953909735998,122.75370852214186
287.0,441026.5657564901,4428582.650918395,4.960647946951613,122.75370852250751
288.0,441030.6672125012,4428580.01239792,4.876856745052951,122.75370852229176
289.0,441034.8708079253,4428577.308169819,4.998306123916929,122.75370852251544
290.0,441039.01168726984,4428574.644287796,4.923733256425201,122.75370852255818
291.0,441043.1664921923,4428571.971447266,4.940291534344563,122.753708522079
292.0,441047.3247057758,4428569.2964138985,4.944344619877947,122.75370852289213
293.0,441051.6403920943,4428566.520076254,5.131588361435424,122.75370852163708
294.0,441055.7005430113,4428563.908127888,4.82774271647906,122.7537085195087
295.0,441059.6927445428,4428561.339892253,4.9956897978435775,122.75370851920502
296.0,441059.6927445428,4428561.339892253,4.9956897978435775,122.75370851920502
297.0,441064.43976665946,4428559.937606985,4.949810395481658,106.45730625398667
298.0,441069.41037091933,4428558.469274848,5.18294375561349,106.45730625417198
299.0,441074.2376569687,4428557.043279361,5.033503127163762,106.45730625452592
300.0,441079.1316656268,4428555.597573806,5.103076062405199,106.45730625482109
301.0,441083.8343606925,4428554.208382887,4.90358973500169,106.45730625511749
302.0,441088.5949774623,4428552.802081714,4.963985799323714,106.45730625456511
303.0,441093.23731308314,4428551.430721166,4.840651791890014,106.45730625368515
304.0,441098.1448953257,4428549.98100593,5.117229497480862,106.45730625268519
305.0,441102.9208338355,4428548.570178668,4.979962069395345,106.45730625134905
306.0,441107.72716686496,4428547.15037277,5.011655014027021,106.45730624913202
307.0,441111.59210548183,4428546.008657742,5.060507218334194,106.45730625145202
308.0,441111.59210548183,4428546.008657742,5.060507218334194,106.45730625145202
309.0,441113.8550187502,4428550.433978296,4.970335850128525,27.083194290347162
310.0,441116.12694947084,4428554.876933249,4.990142073762696,27.083194290322606
311.0,441118.31535958004,4428559.156556499,4.806694703048054,27.08319428996443
312.0,441120.5877282368,4428563.600367874,4.991103970775898,27.08319429028337
313.0,441122.82889953174,4428567.983170138,4.9225810768762255,27.08319429013694
314.0,441125.1057199328,4428572.435687279,5.000881925990855,27.083194289915888
315.0,441127.37150600005,4428576.866625837,4.976645758573256,27.08319428938731
316.0,441129.58727351105,4428581.199748828,4.866783384873792,27.08319428902356
317.0,441131.7810647015,4428585.489895243,4.818513883777135,27.083194290362197
318.0,441132.58388527774,4428587.059879584,5.098976794621036,27.08319429338164
319.0,441132.58388527774,4428587.059879584,5.098976794621036,27.08319429338164
320.0,441133.9190054612,4428591.762440926,4.888417850564663,15.849954890217338
321.0,441135.26177579764,4428596.491947643,4.916428171103998,15.849954890186087
322.0,441136.6150392297,4428601.25841315,4.9548476606037495,15.849954890257168
323.0,441138.049774656,4428606.3118393775,5.25314975815388,15.849954890334299
324.0,441139.39181340416,4428611.038769294,4.913749528986458,15.84995489030104
325.0,441140.81977700605,4428616.068343796,5.228355355332723,15.849954890317157
326.0,441142.19518496585,4428620.912806775,5.035927780733187,15.849954890257388
327.0,441143.54532703385,4428625.668278211,4.943419077450099,15.849954890902731
328.0,441144.8963701565,4428630.426923341,4.946718204948204,15.849954891106554
329.0,441145.1146570378,4428631.195773563,5.157820210304803,15.849954885302676
330.0,441145.1146570378,4428631.195773563,5.157820210304803,15.849954885302676
331.0,441146.3012387542,4428635.864003364,4.816673711404104,14.261556740814507
332.0,441147.5316599782,4428640.704705817,4.994630779825364,14.261556740813951
333.0,441148.765201025,4428645.557682224,5.007295030694084,14.26155674066856
334.0,441150.0107858858,4428650.458041201,5.056184307771648,14.26155674049969
335.0,441151.2372900377,4428655.283333175,4.978730266524803,14.261556740634722
336.0,441152.4701879103,4428660.1337792175,5.004684203385092,14.26155674039023
337.0,441153.7011785412,4428664.976721821,4.9969421648899806,14.26155674058245
338.0,441154.946151558,4428669.8746736925,5.053700658707292,14.261556740489443
339.0,441155.9697435699,4428673.9016721435,4.7957175500743645,14.261556739855548
340.0,441155.9697435699,4428673.9016721435,4.7957175500743645,14.261556739855548
341.0,441157.519858876,4428678.614878543,4.9615695119981025,18.20539611910943
342.0,441159.11294365156,4428683.458735853,5.09910509328585,18.20539611915828
343.0,441160.7542466413,4428688.449203159,5.253440722635591,18.20539611899531
344.0,441162.3095756328,4428693.17826204,4.978257343136869,18.20539611913411
345.0,441163.87473384774,4428697.9372071875,5.009718470812181,18.205396119097045
346.0,441165.476860141,4428702.808555705,5.128044952414037,18.205396118966238
347.0,441167.0497416329,4428707.590983879,5.034438938679191,18.205396119015916
348.0,441168.65917019243,4428712.484535317,5.15141785984915,18.205396119536456
349.0,441170.2214580498,4428717.234752993,5.000531103431883,18.20539611926406
350.0,441170.65525414335,4428718.55373263,5.100291672215286,18.205396125074422
351.0,441170.65525414335,4428718.55373263,5.100291672215286,18.205396125074422
352.0,441172.242114021,4428723.340756889,5.043186050222256,18.339941892260956
353.0,441173.7865000419,4428727.999651763,4.908200242927312,18.339941892109017
354.0,441175.32463424926,4428732.639687011,4.888331406728008,18.33994189196135
355.0,441176.88450477656,4428737.345293449,4.957411422602827,18.33994189215181
356.0,441178.4906615084,4428742.190529849,5.104513220478571,18.339941892200297
357.0,441180.04725188407,4428746.88624117,4.9469868002080295,18.33994189239228
358.0,441181.63516055513,4428751.6764292875,5.0465192117705815,18.33994189240403
359.0,441183.18324985274,4428756.346495706,4.919969595474413,18.339941892149813
360.0,441184.7209400763,4428760.985191603,4.8869203852642915,18.339941892832805
361.0,441186.0806806368,4428765.087073024,5.016890051869397,18.339941893333577
362.0,441186.0806806368,4428765.087073024,5.016890051869397,18.339941893333577
363.0,441188.4942117267,4428769.441165651,4.9782783095324366,29.000182557894153
364.0,441190.9602770762,4428773.89003188,5.0866382831939045,29.00018255775919
365.0,441193.37872181926,4428778.252988905,4.98841347322068,29.00018255806058
366.0,441195.75348039117,4428782.537134583,4.898304040224463,29.000182557788495
367.0,441198.132982933,4428786.829838546,4.908089206451102,29.000182557584317
368.0,441200.560348632,4428791.208889281,5.006814314069399,29.00018255775806
369.0,441202.99314025475,4428795.597728568,5.018006114698421,29.000182558199946
370.0,441205.41108841577,4428799.959789743,4.987389196619958,29.000182557853456
371.0,441207.8265718593,4428804.3174044825,4.982305338554179,29.000182558128415
372.0,441210.24273707304,4428808.6762491595,4.9837115942015355,29.000182558255954
373.0,441212.5779456935,4428812.889045373,5.038746857862279,29.000182561044873
374.0,441212.5779456935,4428812.889045373,5.038746857862279,29.000182561044873
375.0,441215.75700822566,4428816.827015641,5.061032347193839,38.91340157521312
376.0,441218.8610166569,4428820.672014848,4.9415470497171405,38.913401575216184
377.0,441221.9077689354,4428824.446089679,4.850395888464335,38.91340157524212
378.0,441225.00995543285,4428828.28883202,4.938646551302602,38.9134015754192
379.0,441228.138856485,4428832.16466623,4.981175826458101,38.91340157579505
380.0,441231.1924944907,4428835.947270553,4.861357889856044,38.91340157608119
381.0,441234.4341157954,4428839.962733662,5.160625220269222,38.913401575921974
382.0,441237.53934566467,4428843.809245889,4.943491565394011,38.91340157590496
383.0,441240.58415100205,4428847.5809090035,4.847296379765029,38.91340157566091
384.0,441243.73125682236,4428851.479293834,5.010157615867131,38.91340157503168
385.0,441246.93367044267,4428855.446189577,5.098207021022683,38.9134015745417
386.0,441249.93004409515,4428859.157859365,4.770193674107044,38.913401572548295
