window_id,start_time,end_time,center_lat,center_lon,start_lat,start_lon,end_lat,end_lon,avg_speed,speed_std,min_speed,max_speed,distance,avg_slope,slope_std,max_slope,min_slope,avg_cross_slope,cross_slope_std,max_cross_slope,min_cross_slope,dominant_landcover,sample_count
10,2021-11-29 11:46:21.753832031,2021-11-29 11:46:51.753832031,56.8965629775,-4.529645553333333,56.8968129,-4.5290359,56.8963097,-4.5302285,3.0089956431275175,0.313668597602019,2.180366817375692,3.544587415607118,94.94737363902081,0.7398595022368969,0.414944622632415,1.8478725835771153,0.004783386437056954,4.211458304963035,0.4251202868838566,4.907553919893041,3.6353964924321462,40.0,120
11,2021-11-29 11:46:51.753832031,2021-11-29 11:47:21.753832031,56.89596368166667,-4.530772135833333,56.8963041,-4.5302377,56.8956135,-4.5313174,3.3912437611406934,0.20877057475201724,2.881058699738434,3.918992117379127,102.2959135590645,1.6380055208249105,0.6399021745188559,2.560785908067806,0.32967270491842215,4.348753523022778,0.2169775085448937,4.894973899223143,4.04873808582492,40.0,120
12,2021-11-29 11:47:21.753832031,2021-11-29 11:47:51.753832031,56.89537727833333,-4.532100621666666,56.8956105,-4.5313307,56.8951586,-4.5329239,3.731326569436367,0.26850306604399543,3.0286630264244683,4.256007370092711,111.3632184541877,1.0855384572547526,0.3626052319470544,1.8344716519821243,0.06689984514059438,4.835012004053736,0.4220631609095501,5.507324403884467,4.125308326190879,40.0,120
13,2021-11-29 11:47:51.753832031,2021-11-29 11:48:21.753832031,56.894864815,-4.5337734066666675,56.8951557,-4.5329371,56.894504,-4.5344457,4.0950327786986955,0.2918256272288548,3.5720020756582014,4.713650271529881,120.4628400898086,2.423518977136504,0.7548052317417686,3.65604821800291,0.7672467472441109,3.4849877169750982,0.6125454364973244,4.227193446130864,2.3056417910802924,40.0,120
14,2021-11-29 11:48:21.753832031,2021-11-29 11:48:51.753832031,56.89422317166667,-4.535226961666666,56.8944982,-4.534453699999999,56.8940327,-4.5360773,3.9039646993968113,0.2900936192914282,3.223739924738668,4.568205362777733,116.21274047730557,1.4315055679205115,1.019914709757888,3.6381156668856325,0.11411256325303323,2.997827601795888,0.6211468912088755,3.87041601710737,2.190713004331186,40.0,120
15,2021-11-29 11:48:51.753832031,2021-11-29 11:49:21.753832031,56.893825719166664,-4.5369522575,56.8940284,-4.536092399999999,56.8936782,-4.537812499999999,3.893095205921052,0.28163513924093386,3.252598914460991,4.482320850577247,114.07302050751157,0.9580840949151169,0.24072610410403708,1.5658209952027045,0.6320523671158685,2.264486135403978,0.16065386773492546,2.561614960826205,1.9502766865848313,40.0,120
16,2021-11-29 11:49:21.753832031,2021-11-29 11:49:51.753832031,56.893600085833334,-4.5386731141666665,56.8936778,-4.537827699999999,56.893418,-4.5394041,3.464256757546185,0.26351919382127775,2.630931338987106,3.993219278688114,105.0203043396208,1.175671926320771,0.2773404304827808,1.7629431520846628,0.6188168818281246,2.108419441237324,0.21536371973566298,2.4284971280970358,1.5722878537103409,40.0,120
17,2021-11-29 11:49:51.753832031,2021-11-29 11:50:21.753832031,56.89341452166666,-4.540187018333333,56.8934145,-4.5394152,56.893503,-4.5409914,3.380489722120773,0.23031472243402942,2.7240593620125573,3.950493573315725,101.05944395060301,0.9236494467661045,0.3458084243526982,1.7143613696822075,0.33476421420312974,2.458691176793599,0.35064700418376443,2.7938480976996822,1.6251223789452356,40.0,120
18,2021-11-29 11:50:21.753832031,2021-11-29 11:50:51.753832031,56.893564402500004,-4.54186434,56.8935046,-4.5410036,56.8936934,-4.5427141,3.652474315303266,0.19530180523644172,3.290288711854598,4.113003690443882,110.87321545637656,1.5634370627487442,0.3569341712584829,2.182834334649774,1.0606915921727917,1.9203677264473626,0.4899397130479279,2.643624376847132,0.9907072502166834,40.0,120
19,2021-11-29 11:50:51.753832031,2021-11-29 11:51:21.753832031,56.894047775000004,-4.543239331666666,56.8936977,-4.5427249,56.8944384,-4.5437481,3.608696485718703,0.2061936794765434,3.178442893544546,4.082805282662312,104.71290814942277,0.5595096620539329,0.4662737832698614,1.1801748373472296,0.0,1.316078369511075,0.4698266353424724,2.1899296269319555,0.0,40.0,120
20,2021-11-29 11:51:21.753832031,2021-11-29 11:51:51.753832031,56.894729265833334,-4.5445252216666665,56.8944449,-4.5437584,56.8949941,-4.5453054,3.772436002455159,0.20045783933320024,3.30854958331141,4.278247133951207,113.44472929304786,1.317384355302668,0.8736757742229665,2.438118108487893,0.03605520456828104,2.507149128507943,0.48888911428761234,3.1450688392775037,1.293356896121836,40.0,120
21,2021-11-29 11:51:51.753832031,2021-11-29 11:52:21.753832031,56.89527400916667,-4.5461224074999995,56.8949975,-4.5453188,56.8955599,-4.5469612,3.791082711508929,0.30887233248067264,3.215602566966112,4.674034636921286,119.16829460902964,1.7263121250777942,0.5257373573173009,2.4139993933495716,0.14048756609392823,3.573407284092,0.7036761811484319,5.026300126987532,2.663998680548407,40.0,120
22,2021-11-29 11:52:21.753832031,2021-11-29 11:52:51.753832031,56.895786593333334,-4.54784257,56.8955655,-4.5469761,56.895978,-4.5487592,4.0502442483797445,0.3848517701162881,3.342409110449154,4.674056120379288,119.45818197495166,1.2728377984380344,0.8597753473966891,2.6049580543712465,0.004057453423315194,4.435847970099219,0.3853193455806149,5.468543691898812,3.8626655214623073,40.0,120
23,2021-11-29 11:52:51.753832031,2021-11-29 11:53:21.753832031,56.89605216083334,-4.5497463625000005,56.8959797,-4.5487753,56.8961412,-4.5507646,4.156379874581303,0.22459422052183922,3.7634689685013054,4.7675987803923245,123.68300333562841,1.1653979691160439,0.5443677053972958,2.132387289927028,0.02431910603293318,4.342712124145018,0.8333656535011843,5.490055581184624,2.7720967091137134,40.0,120
24,2021-11-29 11:53:21.753832031,2021-11-29 11:53:51.753832031,56.896054802500004,-4.5517581225,56.8961434,-4.5507833,56.8958667,-4.5526792,4.153974717495802,0.30353092799210696,3.4071100696525343,4.703456041211949,123.44700877049829,1.6765407473162823,0.41139131508956156,2.449001135095417,0.7133063767846608,1.710415533246849,0.582082490357599,2.892518292778826,1.072308641698447,40.0,120
25,2021-11-29 11:53:51.753832031,2021-11-29 11:54:21.753832031,56.895873205,-4.553674163333333,56.8958645,-4.5526947,56.8960598,-4.5545464,4.0056740310148555,0.20885558456476702,3.4805171264985524,4.469776089631875,121.75005139118899,0.9969653606163613,0.41392564929499237,1.8126924554655517,0.39960741670573025,1.7459691729842792,0.1626986271314041,2.167123728259807,1.5031332511261066,40.0,120
26,2021-11-29 11:54:21.753832031,2021-11-29 11:54:51.753832031,56.89654204583333,-4.554904355000001,56.8960654,-4.5545545,56.8970293,-4.5553013,3.9454563790655217,0.2595823714563607,3.4077116456777303,4.409648359058902,117.82599914620661,0.29004607867593024,0.2691185710341175,0.8014256149101029,0.00038028560502572414,1.996948813894685,0.10835397309155378,2.2216583673341304,1.8367497494726526,40.0,120
27,2021-11-29 11:54:51.753832031,2021-11-29 11:55:21.753832031,56.89754278416667,-4.555544353333333,56.8970385,-4.5553091,56.8980706,-4.5557077,3.9907497493800785,0.3620028965748189,3.10459333279872,4.620962909172787,119.1077532653622,0.8965491981981145,0.4340604317608972,1.6604384008492588,0.2155718590515007,2.03316229286188,0.13874626473918272,2.163627580543232,1.6368045726686982,40.0,120
28,2021-11-29 11:55:21.753832031,2021-11-29 11:55:51.753832031,56.898594785,-4.556047576666667,56.8980793,-4.5557119,56.8990668,-4.5564649,4.075255356463921,0.22787970612160058,3.454851573841898,4.506573102883161,121.38079672133304,1.5347912597643396,0.21263039307579712,1.8523257731497311,1.1040092654075377,1.295159322652456,0.2852817318752662,1.6431355527959315,0.6739447765976856,40.0,120
29,2021-11-29 11:55:51.753832031,2021-11-29 11:56:21.753832031,56.899439112500005,-4.557092095833334,56.8990729,-4.5564747,56.8998739,-4.5575201,3.7174245521342337,0.22545904691820207,3.365501347472541,4.284903748364887,113.94919733089358,0.16011768471096802,0.4424894722815392,1.416918159225458,0.0,0.0743131427213854,0.2059687532328223,0.694977994688672,0.0,40.0,120
30,2021-11-29 11:56:21.753832031,2021-11-29 11:56:51.753832031,56.90031833333334,-4.557962775833333,56.8998824,-4.5575288,56.9007539,-4.5582702,3.7166098186519547,0.3275859719499544,3.171766031943512,4.7242354437064895,108.79927266101083,1.9882725022099994,0.6718646179462863,2.7058237050496627,0.0,0.8600956632416618,0.7096230274513391,1.9935951522265491,0.0,40.0,120
31,2021-11-29 11:56:51.753832031,2021-11-29 11:57:21.753832031,56.90125188583333,-4.5584469075,56.9007624,-4.5582741,56.9017429,-4.5585516,3.875558248300673,0.23117344575870954,3.414102961061721,4.397237537384815,111.6775570675743,3.1786431661250627,0.34241131047611484,3.587866108614123,2.3937222601560086,2.218322670956731,0.31938931724519104,2.9706748491768526,1.9279590470948624,40.0,120
32,2021-11-29 11:57:21.753832031,2021-11-29 11:57:51.753832031,56.90219252916667,-4.558463515,56.9017497,-4.558552,56.9026185,-4.5582632,3.3280365818754585,0.20698801105577166,2.9201539433995483,3.713825339423351,99.95885340714739,2.6498976029216483,0.40263797462932194,3.4726111317830166,1.9533080682333572,3.5346001751584377,0.47624364464684005,4.176574203156517,2.439722216075501,40.0,120
33,2021-11-29 11:57:51.753832031,2021-11-29 11:58:21.753832031,56.903053912500006,-4.5579283508333335,56.9026255,-4.5582581,56.9034852,-4.5575532,3.5404964933037966,0.17169885115931358,3.126419576250166,3.886412200131807,105.95250393384717,1.284390549731144,0.5072540083515491,1.978217933409073,0.12170852260911919,4.7419985473941075,0.35000961245230716,5.487479596187278,4.165346501636821,40.0,120
34,2021-11-29 11:58:21.753832031,2021-11-29 11:58:51.753832031,56.903931135,-4.557457918333332,56.9034931,-4.5575457,56.9043889,-4.5575545,3.3837057551944967,0.21645497370678776,2.82028360691223,3.8674280447699054,102.9734104923757,2.5474434828020915,1.0255325526479493,3.5762112854026133,0.23855043971425421,4.871593715319061,0.3709765307105303,5.520905365159606,4.3855673759178755,40.0,120
35,2021-11-29 11:58:51.753832031,2021-11-29 11:59:21.753832031,56.904869835,-4.557649834166667,56.9043985,-4.5575573,56.9053924,-4.5576188,3.752714795724548,0.3671149597910146,3.033891870181969,4.501244330430427,112.77420387858953,2.5294121216297976,0.5973100369990106,3.256425268021155,1.4404645182039533,4.104466257438516,0.3976505768439754,4.742224738394564,3.4137696465701244,40.0,120
36,2021-11-29 11:59:21.753832031,2021-11-29 11:59:51.753832031,56.90597607083334,-4.557384449166666,56.9054021,-4.5576168,56.9065731,-4.5570504,4.5857569557212825,0.36277326058997517,3.747332316751269,5.376885457501508,136.68249771891755,0.5773473051546099,0.36977911321347356,1.5775541389258134,0.003893461892014832,5.334371951775468,0.35127477138180563,5.621181250135368,4.246615777155102,20.0,120
37,2021-11-29 11:59:51.753832031,2021-11-29 12:00:21.753832031,56.90708829916666,-4.556466510833333,56.9065834,-4.5570428,56.9075152,-4.5557287,4.477517807797272,0.26110296257104537,3.9167971953265113,4.978353113765817,134.4042613244909,0.7306517705363209,0.533935063000882,1.82470430941911,0.010209229116446429,5.1559301129458674,0.3494442156317656,5.7090941659943875,4.628726476824218,20.0,120
38,2021-11-29 12:00:21.753832031,2021-11-29 12:00:51.753832031,56.907835999999996,-4.554815440833333,56.9075209,-4.555714399999999,56.9082803,-4.554283,4.3254334192402615,0.2867431541308255,3.862641538724148,4.897039837329896,132.7145643467818,3.4898750574658295,2.5624575892034085,7.7025787200426805,0.22730261028826884,5.118553069975883,1.325106068083903,7.222455291753288,2.5861643723160617,20.0,120
39,2021-11-29 12:00:51.753832031,2021-11-29 12:01:21.753832031,56.90879731583333,-4.553748609166666,56.9082898,-4.554282199999999,56.909202,-4.5529792,4.475085501379768,0.17225053652218983,4.118506914748242,4.872309421611296,134.8777734568944,3.588914263532708,2.7832436619595518,7.747533182426509,0.08729678811966665,5.407254380563421,1.4908121019119553,7.671479206172072,2.4482023376942172,40.0,120
40,2021-11-29 12:01:21.753832031,2021-11-29 12:01:51.753832031,56.90962387,-4.552220255833333,56.9092064,-4.5529648,56.9101336,-4.5515668,4.532522674127083,0.27095337885552095,4.080061091872585,5.203114118831597,136.33691479194542,1.3897749282543568,1.0959048342604798,3.438288314115267,0.05839409542074023,6.456884065694678,0.5699400935076647,7.410959547049969,5.605711704424803,20.0,120
41,2021-11-29 12:01:51.753832031,2021-11-29 12:02:21.753832031,56.9106709025,-4.551004441666667,56.9101414,-4.5515569,56.9111899,-4.5503912,4.560886967847423,0.1807474477869961,4.200154597547922,4.966205687979306,137.9079497579076,3.391314906593721,0.6100184633978436,4.2993862631150055,2.391049781292354,4.623532966250057,0.6058465655233137,5.807088997215876,3.5366459674193185,40.0,120
42,2021-11-29 12:02:21.753832031,2021-11-29 12:02:51.753832031,56.911708697499996,-4.5497376175,56.911198,-4.550379899999999,56.9121822,-4.549086099999999,4.534836299159774,0.4020027952277925,3.592714813064361,5.265215789107807,136.83824974929178,3.9341543858600834,0.5274594412994399,4.597315242833536,2.725717250210509,3.129990955309871,0.4276406319652708,4.089432099321163,2.3907588373508903,40.0,120
43,2021-11-29 12:02:51.753832031,2021-11-29 12:03:21.753832031,56.91265980833334,-4.548437484999999,56.9121891,-4.5490726,56.9131402,-4.5477926,4.445061242466566,0.19862434427146042,3.973940029346448,4.83869795365011,134.0252564206456,2.3314839482835206,0.4316587876926255,3.287362255367266,1.2712530235050208,2.2935671503681174,0.5261701748338764,4.065531428343615,1.5792587369845401,20.0,120
44,2021-11-29 12:03:21.753832031,2021-11-29 12:03:51.753832031,56.91352375833333,-4.547004389166667,56.9131462,-4.5477773,56.9139483,-4.5462692,4.369543191723972,0.14292185526617723,4.110778504983008,4.774033815547816,130.1333720671374,0.49382063849722224,0.2769117862561872,1.2254158689593841,0.05030161190895099,3.711650281768294,0.6181925853644276,4.676411995578554,2.7560622901924887,20.0,120
45,2021-11-29 12:03:51.753832031,2021-11-29 12:04:21.753832031,56.91438349916667,-4.545576994166667,56.9139542,-4.5462564,56.9147826,-4.5448334,4.314834154481205,0.20891556390529076,3.875177428336602,5.180984223123644,128.7518410078192,1.0440326666048934,0.7882568289915121,2.9205213087813466,0.003535603513163194,5.586919408424667,0.3524062176266371,6.164407752198332,5.102934792986434,60.0,120
46,2021-11-29 12:04:21.753832031,2021-11-29 12:04:51.753832031,56.91510807416667,-4.543872296666666,56.9147877,-4.5448182,56.9153918,-4.5429051,4.52963371865238,0.1495193215730941,4.244631822635569,4.863743273892898,135.66155966886382,1.9054304093625547,0.935746404986384,3.014363071943271,0.015253346879724078,5.861862796435863,0.4493575116535424,6.754434634389076,5.29221069022265,20.0,120
47,2021-11-29 12:04:51.753832031,2021-11-29 12:05:21.753832031,56.91561861,-4.541821799166667,56.9153954,-4.5428885,56.9157745,-4.5406799,4.779993829649229,0.3208373129859706,4.327863203549531,5.550585303373497,144.01735969490466,1.3483130343823737,0.7837651721404935,2.529869075192952,0.047173583852828285,7.966417628814372,0.7807637150589326,9.276336780692988,6.142363557693699,20.0,120
48,2021-11-29 12:05:21.753832031,2021-11-29 12:05:51.753832031,56.916176410000006,-4.539733331666667,56.9157795,-4.5406608,56.9166512,-4.5388895,5.031199004837236,0.3440421779641441,4.388188359072513,6.5733554803960095,151.37319126920804,3.8422528616288796,2.2495552321287615,6.653135454466029,0.033269975373379036,6.5804381567111205,1.7879245349153683,9.186685929419745,4.186065476532391,20.0,120
49,2021-11-29 12:05:51.753832031,2021-11-29 12:06:21.753832031,56.917071704166666,-4.537929009166667,56.916657,-4.5388728,56.9176002,-4.5371041,5.204752150131232,0.38886432957127104,4.1483731000538855,6.137263047097976,158.3617385119321,2.084100366876793,1.183515336290453,4.473383236442347,0.012175794734628747,6.353353820527531,0.9584440945756806,8.251527057106314,4.250883471946814,40.0,120
50,2021-11-29 12:06:21.753832031,2021-11-29 12:06:51.753832031,56.91812750583333,-4.5364768233333335,56.9176134,-4.537096399999999,56.918691,-4.5360388,4.801132882863017,0.299289455677377,4.20761198079536,5.758758412498457,144.9882426537369,2.907541895097727,1.7517204963354196,4.855954599180541,0.0037370904066553706,5.827698642226022,1.4191242041574983,9.253237923332183,3.37201442764538,40.0,120
51,2021-11-29 12:06:51.753832031,2021-11-29 12:07:21.753832031,56.91931194916667,-4.5354112025,56.9187008,-4.5360306,56.9198511,-4.5347107,5.155009468096896,0.3523730972579335,4.561863474342014,5.9834770124906695,155.77628172248137,1.9156645948686684,1.4637545324004986,4.579474431107561,0.008691911853655193,3.959241449340108,1.131363824760957,6.478383688446604,1.7074626909856612,40.0,120
52,2021-11-29 12:07:21.753832031,2021-11-29 12:07:51.753832031,56.920430771666666,-4.534126571666666,56.9198575,-4.5346945,56.9209635,-4.533303,5.141881739567139,0.4042631690393956,4.187242532700554,5.854314620923403,156.4031658001901,1.1376265947913287,0.6046737909191789,2.40244552493277,0.023483512328042903,3.3711237586196954,0.6654708744782809,4.953426962138966,2.6656299613345014,40.0,120
53,2021-11-29 12:07:51.753832031,2021-11-29 12:08:21.753832031,56.921481060000005,-4.53240499,56.920973,-4.5332898,56.921992,-4.531486999999999,5.465976646204481,0.485424022651326,4.638965360781461,6.360078567418461,163.73659860986157,1.0088363743375846,0.7208486730613834,2.2397472956520983,0.017592734373087778,2.204227701544387,0.5701059114438024,3.0644937342695107,1.3025893102008188,40.0,120
54,2021-11-29 12:08:21.753832031,2021-11-29 12:08:51.753832031,56.92260294,-4.530730152499999,56.9220028,-4.531478,56.9231216,-4.5297087,5.587672185814084,0.33471027386290897,4.93789437635515,6.418286074861693,169.8702233083905,0.8908269437383025,0.45047301356223873,1.5860192759830747,0.003212056239735864,3.435410906515555,0.7300297197547007,4.7780772054608995,2.118681434460831,40.0,120
55,2021-11-29 12:08:51.753832031,2021-11-29 12:09:21.753832031,56.923542492500005,-4.528537726666667,56.9231287,-4.5296887,56.9239516,-4.5274027,5.615776091944269,0.1759464039694983,5.182557109199755,5.96212197835656,168.1455932392103,1.6192921897006327,0.917864568761527,3.547760899507625,0.022953908022470732,5.907232345197574,0.9653762475167844,7.454125348760499,4.372691807708915,40.0,120
56,2021-11-29 12:09:21.753832031,2021-11-29 12:09:51.753832031,56.924352787500005,-4.5261943350000005,56.9239585,-4.5273824,56.9246769,-4.525042099999999,5.486801980963995,0.43324752445172365,4.771771087234551,6.292479525848411,165.51396610792403,1.663978500736685,0.8694227973922227,2.9777809035010105,0.009455563468214108,7.246165307270019,1.42668128426696,10.123482804604459,4.775884223982815,40.0,120
57,2021-11-29 12:09:51.753832031,2021-11-29 12:10:21.753832031,56.925110818333344,-4.523851335000001,56.9246814,-4.5250207,56.9255587,-4.5228103,5.481342790362722,0.37807114628793137,4.758203338655614,6.285896892828923,168.21853554669553,1.1003126486767285,0.7060575786620193,2.5204012415277663,0.014273438756970019,7.593724632883674,0.9420353000699423,9.218756563959937,5.954224389339069,40.0,120
58,2021-11-29 12:10:21.753832031,2021-11-29 12:10:51.753832031,56.926214054999996,-4.522153565833333,56.9255673,-4.5227952,56.926889,-4.5215273,5.371702373554375,0.41979979321520133,4.158857893396987,6.038360572928637,168.82510875570534,3.492861904288029,1.1921431160381317,5.782409960541667,1.4610153753366162,3.510078538719078,1.7528758250814975,7.627406779628057,1.7835933955315957,40.0,120
59,2021-11-29 12:10:51.753832031,2021-11-29 12:11:21.753832031,56.927408720833334,-4.520467560833334,56.9268993,-4.5215114,56.9279287,-4.519654699999999,5.57668430112692,0.6983269173010701,4.223031910153586,6.540588605769458,167.6844229286568,1.294895510478022,1.040475227808666,2.9486157209354484,0.024835678416019084,3.479643890248675,0.5343103591644324,4.945843350046308,2.439456512830066,40.0,120
60,2021-11-29 12:11:21.753832031,2021-11-29 12:11:51.753832031,56.928060783333336,-4.51824063,56.9279322,-4.5196344,56.9281388,-4.5168666,5.746018232839977,0.32475657710050854,5.203249098636428,6.439192349971111,173.40053261050457,0.9334034881567947,0.6932001633137277,2.7255996105564972,0.00995424906857601,5.541499343171127,0.9267149707516409,7.289937912820198,4.174310484478661,40.0,120
61,2021-11-29 12:11:51.753832031,2021-11-29 12:12:21.753832031,56.92854477666666,-4.515519499166667,56.9281428,-4.5168427,56.9291706,-4.5144104,6.40552541483592,0.40032005891689515,5.756126957674905,7.75898170001083,194.82137015643366,1.840809091747895,0.37384231103042176,2.5752618086914123,0.9653992983563641,4.458583759692698,0.9306244827553646,5.503269162191693,3.0380229470798064,20.0,120
62,2021-11-29 12:12:21.753832031,2021-11-29 12:12:51.753832031,56.9296419225,-4.513084440833333,56.9291816,-4.514393,56.9299155,-4.5117927,6.2819810588313745,0.7660911898590077,4.91248411025567,7.652149934884055,187.3383922838438,2.038784962749756,1.4352241471667997,5.096639207892764,0.016020538301513943,5.854487363607829,0.9740784649726324,6.923019861692344,3.601736416269458,20.0,120
63,2021-11-29 12:12:51.753832031,2021-11-29 12:13:21.753832031,56.93024368333333,-4.510594520000001,56.9299229,-4.5117756,56.9306925,-4.5097719,5.371942096029228,0.6267945422442388,3.98001239853754,6.32109162902985,163.9310611662743,3.14139065781208,2.444119323075944,7.438994820026788,0.08091230973231982,5.822332581412093,1.9398227744988557,8.340495126850554,1.5840376571549684,20.0,120
64,2021-11-29 12:13:21.753832031,2021-11-29 12:13:51.753832031,56.9312847775,-4.509019269166667,56.9307021,-4.509758,56.9316553,-4.5083541,4.700213264316426,1.4210786623398184,1.7901117059813227,6.14252393908061,142.37781713062407,3.8663317100766914,1.9048935527019555,6.32708073129988,0.7634635591352384,2.955682451060328,0.8044614046566863,4.193554104908073,1.7149577219799574,40.0,120
65,2021-11-29 12:13:51.753832031,2021-11-29 12:14:21.753832031,56.931987495,-4.507456815,56.9316596,-4.5083411,56.9323402,-4.5067048,4.091018556986513,0.5541438823068624,2.7765085297310463,4.734659319407219,127.6072960299125,0.5692360166732872,0.5185158826182004,1.6993789258155723,0.010401465289996506,2.6375581038826166,0.3930123365057751,3.508689244798978,2.0161247166154164,40.0,120
66,2021-11-29 12:14:21.753832031,2021-11-29 12:14:51.753832031,56.93235752166666,-4.506241664166667,56.9323436,-4.506690799999999,56.9322148,-4.5060017,2.03368693214917,0.9095671094264691,0.1699999912696725,4.15216800028521,76.56040318589646,1.7704814418593606,1.4357978590228293,4.247835966251194,0.298435498524658,2.928622828142528,1.3016541512387338,4.181914267569525,0.006140522346959781,40.0,120
67,2021-11-29 12:14:51.753832031,2021-11-29 12:15:21.753832031,56.93231926416666,-4.505970500833333,56.9322242,-4.5060014,56.9324625,-4.505976899999999,0.5794362569026881,0.2803618959735076,0.1824828681555326,1.5274161077662405,65.00933721386662,4.174717540090517,0.12728680797183858,4.243856742135873,3.914497376205017,0.26800028001821025,0.09429318211324712,0.33503313228082465,0.11012575759125895,40.0,120
68,2021-11-29 12:15:21.753832031,2021-11-29 12:15:51.753832031,56.93254887583333,-4.5059589791666665,56.9324629,-4.505981,56.9327556,-4.5058215,0.7210638905996397,0.7117059513384455,0.0412310553345906,2.530711263240136,59.02106961313633,3.537953986928599,0.8460940645120772,3.914497376205017,0.2794426201921332,0.5151342147506542,0.8388877431581818,3.906063134771527,0.11012575759125895,40.0,120
69,2021-11-29 12:15:51.753832031,2021-11-29 12:16:21.753832031,56.93310609583333,-4.5052731125,56.9327624,-4.5058168,56.9335104,-4.504632,3.3211334667047803,0.5057146864681439,2.538050327062074,4.400954462869375,113.8566776509985,0.6918647430586649,0.5011227604353594,1.6985348659511066,0.011354225125651308,2.9891507523946386,0.850724471527713,4.486905870224991,1.586312232704299,40.0,120
